legacy_id,name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,sort,creation_date,last_update_date
"87999","Utah, Duchesne","49013","UT","Utah","Duchesne","Federal","Onshore","Federal onshore","County","County","","UT2Du","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88000","Utah, Emery","49015","UT","Utah","Emery","Federal","Onshore","Federal onshore","County","County","","UT2Em","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88001","Utah, Garfield","49017","UT","Utah","Garfield","Federal","Onshore","Federal onshore","County","County","","UT2Ga","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88075","Location not published","NA","Native American","","","Native American","Not Tied to a Lease","Native American","","","","zzz","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88076","Location not published","NA","Native American","","","Native American","Onshore","Native American","","","","zzz","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88255","Location not published","","","","","Native American","Onshore","Native American","","","","zzz","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88077","Not tied to a location","NL","Nationwide","","","Federal","Onshore","Federal onshore","","","","zZz","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88078","Not tied to a region","NL","Nationwide","","","Federal","Offshore","Federal offshore","","","","zZZ","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89071","Alaska","AK","AK","Alaska","","Federal","Offshore","Federal offshore","State","State","","AK1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89076","Louisiana","LA","LA","Louisiana","","Federal","Offshore","Federal offshore","State","State","","LA1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89096","Massachusetts","MA","MA","Massachusetts","","Federal","Offshore","Federal offshore","State","State","","MA1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89097","Mississippi","MS","MS","Mississippi","","Federal","Offshore","Federal offshore","State","State","","MS1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89070","Not tied to a region","AC","AC","","","Federal","Offshore","Federal offshore","State","State","","AC1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88248","Arkansas, Sharp","05135","AR","Arkansas","Sharp","Federal","Onshore","Federal onshore","County","County","","AR2Sh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88164","California, Tehama","06103","CA","California","Tehama","Federal","Onshore","Federal onshore","County","County","","CA2Te","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89077","Louisiana, Assumption","22007","LA","Louisiana","Assumption","Federal","Offshore","Federal offshore","County","County","","LA2As","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89078","Louisiana, Calcasieu","22019","LA","Louisiana","Calcasieu","Federal","Offshore","Federal offshore","County","County","","LA2Ca","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89079","Louisiana, Cameron","22023","LA","Louisiana","Cameron","Federal","Offshore","Federal offshore","County","County","","LA2Ca","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89080","Louisiana, Iberia","22045","LA","Louisiana","Iberia","Federal","Offshore","Federal offshore","County","County","","LA2Ib","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88404","Arkansas, Scott","05127","AR","Arkansas","Scott","Mixed Exploratory","Onshore","Federal onshore","County","County","","AR2Sc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88517","Arkansas, Sebastian","05131","AR","Arkansas","Sebastian","Mixed Exploratory","Onshore","Federal onshore","County","County","","AR2Se","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88197","California, Kern","06029","CA","California","Kern","Mixed Exploratory","Onshore","Federal onshore","County","County","","CA2Ke","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88133","Colorado, Gunnison","08051","CO","Colorado","Gunnison","Mixed Exploratory","Onshore","Federal onshore","County","County","","CO2Gu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89072","Alabama","AL","AL","Alabama","","Federal","Offshore","Federal offshore","State","State","","AL1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87336","Alabama, Baldwin","01003","AL","Alabama","Baldwin","Federal","Onshore","Federal onshore","County","County","","AL2Ba","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87337","Alabama, Bibb","01007","AL","Alabama","Bibb","Federal","Onshore","Federal onshore","County","County","","AL2Bi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87338","Alabama, Blount","01009","AL","Alabama","Blount","Federal","Onshore","Federal onshore","County","County","","AL2Bl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87339","Alabama, Chilton","01021","AL","Alabama","Chilton","Federal","Onshore","Federal onshore","County","County","","AL2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87340","Alabama, Choctaw","01023","AL","Alabama","Choctaw","Federal","Onshore","Federal onshore","County","County","","AL2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87341","Alabama, Clarke","01025","AL","Alabama","Clarke","Federal","Onshore","Federal onshore","County","County","","AL2Cl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87342","Alabama, Conecuh","01035","AL","Alabama","Conecuh","Federal","Onshore","Federal onshore","County","County","","AL2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87343","Alabama, Covington","01039","AL","Alabama","Covington","Federal","Onshore","Federal onshore","County","County","","AL2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87344","Alabama, Escambia","01053","AL","Alabama","Escambia","Federal","Onshore","Federal onshore","County","County","","AL2Es","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87345","Alabama, Etowah","01055","AL","Alabama","Etowah","Federal","Onshore","Federal onshore","County","County","","AL2Et","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87346","Alabama, Fayette","01057","AL","Alabama","Fayette","Federal","Onshore","Federal onshore","County","County","","AL2Fa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87347","Alabama, Greene","01063","AL","Alabama","Greene","Federal","Onshore","Federal onshore","County","County","","AL2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87348","Alabama, Hale","01065","AL","Alabama","Hale","Federal","Onshore","Federal onshore","County","County","","AL2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87349","Alabama, Jefferson","01073","AL","Alabama","Jefferson","Federal","Onshore","Federal onshore","County","County","","AL2Je","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87350","Alabama, Lamar","01075","AL","Alabama","Lamar","Federal","Onshore","Federal onshore","County","County","","AL2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87351","Alabama, Marshall","01095","AL","Alabama","Marshall","Federal","Onshore","Federal onshore","County","County","","AL2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87352","Alabama, Mobile","01097","AL","Alabama","Mobile","Federal","Onshore","Federal onshore","County","County","","AL2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87353","Alabama, Mobile Offshore","01097","AL","Alabama","Mobile Offshore","Federal","Onshore","Federal onshore","County","County","","AL2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87354","Alabama, Perry","01105","AL","Alabama","Perry","Federal","Onshore","Federal onshore","County","County","","AL2Pe","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87355","Alabama, Pickens","01107","AL","Alabama","Pickens","Federal","Onshore","Federal onshore","County","County","","AL2Pi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87356","Alabama, Shelby","01117","AL","Alabama","Shelby","Federal","Onshore","Federal onshore","County","County","","AL2Sh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89073","Alabama, Baldwin","01003","AL","Alabama","Baldwin","Federal","Offshore","Federal offshore","County","County","","AL2Ba","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89074","Alabama, Mobile","01097","AL","Alabama","Mobile","Federal","Offshore","Federal offshore","County","County","","AL2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87428","California, Ventura","06111","CA","California","Ventura","Federal","Onshore","Federal onshore","County","County","","CA2Ve","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87429","California, Yolo","06113","CA","California","Yolo","Federal","Onshore","Federal onshore","County","County","","CA2Yo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87589","Louisiana, Morehouse","22067","LA","Louisiana","Morehouse","Federal","Onshore","Federal onshore","County","County","","LA2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87769","Nebraska, Deuel","31049","NE","Nebraska","Deuel","Federal","Onshore","Federal onshore","County","County","","NE2De","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87362","Arkansas, Crawford","05033","AR","Arkansas","Crawford","Federal","Onshore","Federal onshore","County","County","","AR2Cr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87363","Arkansas, Cross","05037","AR","Arkansas","Cross","Federal","Onshore","Federal onshore","County","County","","AR2Cr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87364","Arkansas, Faulkner","05045","AR","Arkansas","Faulkner","Federal","Onshore","Federal onshore","County","County","","AR2Fa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87365","Arkansas, Franklin","05047","AR","Arkansas","Franklin","Federal","Onshore","Federal onshore","County","County","","AR2Fr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87960","Texas, Jefferson","48245","TX","Texas","Jefferson","Federal","Onshore","Federal onshore","County","County","","TX2Je","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89149","Michigan","MI","MI","Michigan","","Federal","Onshore","Federal onshore","State","State","","MI1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89150","Minnesota","MN","MN","Minnesota","","Federal","Onshore","Federal onshore","State","State","","MN1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89151","Missouri","MO","MO","Missouri","","Federal","Onshore","Federal onshore","State","State","","MO1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89153","Montana","MT","MT","Montana","","Federal","Onshore","Federal onshore","State","State","","MT1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89156","Nebraska","NE","NE","Nebraska","","Federal","Onshore","Federal onshore","State","State","","NE1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89160","Nevada","NV","NV","Nevada","","Federal","Onshore","Federal onshore","State","State","","NV1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89157","New Mexico","NM","NM","New Mexico","","Federal","Onshore","Federal onshore","State","State","","NM1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89154","North Carolina","NC","NC","North Carolina","","Federal","Onshore","Federal onshore","State","State","","NC1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89155","North Dakota","ND","ND","North Dakota","","Federal","Onshore","Federal onshore","State","State","","ND1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89173","Ohio","OH","OH","Ohio","","Federal","Onshore","Federal onshore","State","State","","OH1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89174","Oklahoma","OK","OK","Oklahoma","","Federal","Onshore","Federal onshore","State","State","","OK1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89175","Oregon","OR","OR","Oregon","","Federal","Onshore","Federal onshore","State","State","","OR1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89178","Pennsylvania","PA","PA","Pennsylvania","","Federal","Onshore","Federal onshore","State","State","","PA1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89179","South Carolina","SC","SC","South Carolina","","Federal","Onshore","Federal onshore","State","State","","SC1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89081","Louisiana, Jefferson","22051","LA","Louisiana","Jefferson","Federal","Offshore","Federal offshore","County","County","","LA2Je","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89082","Louisiana, Lafourche","22057","LA","Louisiana","Lafourche","Federal","Offshore","Federal offshore","County","County","","LA2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89083","Louisiana, Livingston","22063","LA","Louisiana","Livingston","Federal","Offshore","Federal offshore","County","County","","LA2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89084","Louisiana, Orleans","22071","LA","Louisiana","Orleans","Federal","Offshore","Federal offshore","County","County","","LA2Or","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89085","Louisiana, Plaquemines","22075","LA","Louisiana","Plaquemines","Federal","Offshore","Federal offshore","County","County","","LA2Pl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89086","Louisiana, St. Bernard","22087","LA","Louisiana","St. Bernard","Federal","Offshore","Federal offshore","County","County","","LA2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89087","Louisiana, St. Charles","22089","LA","Louisiana","St. Charles","Federal","Offshore","Federal offshore","County","County","","LA2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89088","Louisiana, St. James","22093","LA","Louisiana","St. James","Federal","Offshore","Federal offshore","County","County","","LA2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"89098","Mississippi, Hancock","28045","MS","Mississippi","Hancock","Federal","Offshore","Federal offshore","County","County","","MS2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88156","Montana, Liberty","30051","MT","Montana","Liberty","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88298","Montana, Prairie","30079","MT","Montana","Prairie","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2Pr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88343","Montana, Stillwater","30095","MT","Montana","Stillwater","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88357","Montana, Phillips","30071","MT","Montana","Phillips","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2Ph","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88366","Montana, Dawson","30021","MT","Montana","Dawson","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2Da","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88491","Montana, Glacier","30035","MT","Montana","Glacier","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2Gl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88518","Montana, Wibaux","30109","MT","Montana","Wibaux","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88549","Montana, Fallon","30025","MT","Montana","Fallon","Mixed Exploratory","Onshore","Federal onshore","County","County","","MT2Fa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88144","New Mexico, Eddy","35015","NM","New Mexico","Eddy","Mixed Exploratory","Onshore","Federal onshore","County","County","","NM2Ed","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
