legacy_commodity_id,duplicate_no,legacy_fund_id,legacy_location_id,legacy_period_id,amount,unit,unit_abbr
15544,1,2629,89157,25953,1526.26,"dollars","$"
15544,1,2642,89157,25953,338714.75,"dollars","$"
15547,1,2642,89157,25953,16863419.69,"dollars","$"
15549,1,2642,89157,25953,46428932.43,"dollars","$"
15206,1,2629,89157,25954,706.92,"dollars","$"
15206,1,2642,89157,25954,-1023463.74,"dollars","$"
15206,1,2652,89157,25954,-3109326.67,"dollars","$"
15529,1,2621,89157,25954,29919.75,"dollars","$"
15529,1,2629,89157,25954,-158938.14,"dollars","$"
15529,1,2642,89157,25954,38194.45,"dollars","$"
15530,1,2621,89157,25954,-83637,"dollars","$"
15530,1,2642,89157,25954,376515.74,"dollars","$"
15533,1,2642,89157,25954,60412.41,"dollars","$"
15538,1,2621,89157,25954,0,"dollars","$"
15538,1,2642,89157,25954,4051.73,"dollars","$"
15544,1,2621,89157,25954,960,"dollars","$"
15544,1,2629,89157,25954,1425.01,"dollars","$"
15544,1,2642,89157,25954,274721.4,"dollars","$"
15547,1,2642,89157,25954,16221722.64,"dollars","$"
15549,1,2629,89157,25954,16353.67,"dollars","$"
15549,1,2642,89157,25954,34391485.46,"dollars","$"
15206,1,2629,89157,25955,2374.73,"dollars","$"
15206,1,2642,89157,25955,-1091446.7,"dollars","$"
15206,1,2652,89157,25955,-3315962.3,"dollars","$"
15529,1,2621,89157,25955,8572.5,"dollars","$"
15529,1,2629,89157,25955,1181923.23,"dollars","$"
15529,1,2642,89157,25955,34183.28,"dollars","$"
15530,1,2621,89157,25955,1275.5,"dollars","$"
15530,1,2629,89157,25955,0,"dollars","$"
15530,1,2642,89157,25955,120970.59,"dollars","$"
15533,1,2642,89157,25955,36344.5,"dollars","$"
15544,1,2621,89157,25955,16624.5,"dollars","$"
15544,1,2642,89157,25955,496617.85,"dollars","$"
15547,1,2642,89157,25955,16144796.57,"dollars","$"
15549,1,2642,89157,25955,36531026.37,"dollars","$"
15206,1,2629,89157,25956,3242.04,"dollars","$"
15206,1,2642,89157,25956,-1234877.77,"dollars","$"
15206,1,2652,89157,25956,-3751759.67,"dollars","$"
15529,1,2621,89157,25956,39403,"dollars","$"
15529,1,2629,89157,25956,1448093.74,"dollars","$"
15529,1,2642,89157,25956,35939.55,"dollars","$"
15530,1,2642,89157,25956,455258.01,"dollars","$"
15533,1,2642,89157,25956,34083.52,"dollars","$"
15538,1,2621,89157,25956,-6252.51,"dollars","$"
15538,1,2642,89157,25956,14390.1,"dollars","$"
15544,1,2629,89157,25956,3113.48,"dollars","$"
15544,1,2642,89157,25956,587636.3,"dollars","$"
15547,1,2642,89157,25956,15483444.12,"dollars","$"
15549,1,2629,89157,25956,1358.04,"dollars","$"
15549,1,2642,89157,25956,43647421.06,"dollars","$"
15206,1,2629,89157,25957,3655.25,"dollars","$"
15206,1,2642,89157,25957,-1316059.97,"dollars","$"
15206,1,2652,89157,25957,-3998416.81,"dollars","$"
15529,1,2621,89157,25957,16977.49,"dollars","$"
15529,1,2629,89157,25957,2711096.81,"dollars","$"
15529,1,2642,89157,25957,32004.03,"dollars","$"
15530,1,2642,89157,25957,456829.23,"dollars","$"
15533,1,2642,89157,25957,24921.03,"dollars","$"
15538,1,2642,89157,25957,3194,"dollars","$"
15544,1,2621,89157,25957,6786,"dollars","$"
15544,1,2629,89157,25957,7521.79,"dollars","$"
15544,1,2642,89157,25957,207239.26,"dollars","$"
15547,1,2642,89157,25957,12419322.7,"dollars","$"
15549,1,2629,89157,25957,1408.1,"dollars","$"
15549,1,2642,89157,25957,49915697.94,"dollars","$"
15206,1,2629,89157,25958,2832.13,"dollars","$"
15206,1,2642,89157,25958,-1597013.16,"dollars","$"
15206,1,2652,89157,25958,-4851901.58,"dollars","$"
15529,1,2621,89157,25958,18809.3,"dollars","$"
15529,1,2629,89157,25958,2364424.59,"dollars","$"
15529,1,2642,89157,25958,35767.05,"dollars","$"
15530,1,2642,89157,25958,481066.05,"dollars","$"
15533,1,2642,89157,25958,29483.28,"dollars","$"
15538,1,2629,89157,25958,1462.67,"dollars","$"
15538,1,2642,89157,25958,2875.43,"dollars","$"
15544,1,2629,89157,25958,1571.25,"dollars","$"
15544,1,2642,89157,25958,280638.62,"dollars","$"
15547,1,2642,89157,25958,13308368.45,"dollars","$"
15549,1,2629,89157,25958,1337.08,"dollars","$"
15549,1,2642,89157,25958,63324854.51,"dollars","$"
15206,1,2629,89157,25959,102.18,"dollars","$"
15206,1,2642,89157,25959,-1319522.52,"dollars","$"
15206,1,2652,89157,25959,-4008715.73,"dollars","$"
15529,1,2621,89157,25959,23198.8,"dollars","$"
15529,1,2629,89157,25959,2572659.21,"dollars","$"
15529,1,2642,89157,25959,34021.58,"dollars","$"
15530,1,2629,89157,25959,3545.01,"dollars","$"
15530,1,2642,89157,25959,286730.53,"dollars","$"
15533,1,2642,89157,25959,1461.55,"dollars","$"
15538,1,2629,89157,25959,1413.26,"dollars","$"
15544,1,2621,89157,25959,2947.5,"dollars","$"
15544,1,2629,89157,25959,1508.99,"dollars","$"
15544,1,2642,89157,25959,295140.19,"dollars","$"
15547,1,2642,89157,25959,10999490.59,"dollars","$"
15549,1,2629,89157,25959,2241.03,"dollars","$"
15549,1,2642,89157,25959,51751767.44,"dollars","$"
15206,1,2629,89157,25960,8565.87,"dollars","$"
15206,1,2642,89157,25960,-1244409.73,"dollars","$"
15206,1,2652,89157,25960,-3781047.85,"dollars","$"
15529,1,2621,89157,25960,35158.18,"dollars","$"
15529,1,2629,89157,25960,-2378334.22,"dollars","$"
15529,1,2642,89157,25960,40723.55,"dollars","$"
15530,1,2629,89157,25960,4610.46,"dollars","$"
15530,1,2642,89157,25960,271258.07,"dollars","$"
15533,1,2642,89157,25960,29506.49,"dollars","$"
15538,1,2621,89157,25960,700,"dollars","$"
15538,1,2642,89157,25960,6756.49,"dollars","$"
15544,1,2642,89157,25960,333175.35,"dollars","$"
15547,1,2642,89157,25960,8140842.95,"dollars","$"
15549,1,2629,89157,25960,505.73,"dollars","$"
15549,1,2642,89157,25960,55735583.53,"dollars","$"
15206,1,2629,89157,25961,358.23,"dollars","$"
15206,1,2642,89157,25961,-1377409.77,"dollars","$"
15206,1,2652,89157,25961,70267588.48,"dollars","$"
15529,1,2621,89157,25961,30598.81,"dollars","$"
15529,1,2629,89157,25961,2600200.74,"dollars","$"
15529,1,2642,89157,25961,43260.54,"dollars","$"
15530,1,2642,89157,25961,290310.29,"dollars","$"
15533,1,2642,89157,25961,27590.45,"dollars","$"
15544,1,2642,89157,25961,302010.12,"dollars","$"
15547,1,2642,89157,25961,10370408.43,"dollars","$"
15549,1,2629,89157,25961,-423.31,"dollars","$"
15549,1,2642,89157,25961,55206532.53,"dollars","$"
15206,1,2629,89157,25962,8770.96,"dollars","$"
15206,1,2642,89157,25962,-1212937.57,"dollars","$"
15206,1,2652,89157,25962,-3507119.99,"dollars","$"
15529,1,2621,89157,25962,56577.23,"dollars","$"
15529,1,2629,89157,25962,270450.93,"dollars","$"
15529,1,2642,89157,25962,36494.54,"dollars","$"
15530,1,2621,89157,25962,-700.5,"dollars","$"
15530,1,2629,89157,25962,-14335.5,"dollars","$"
15530,1,2642,89157,25962,354595.69,"dollars","$"
15533,1,2642,89157,25962,30115.92,"dollars","$"
15538,1,2629,89157,25962,51.54,"dollars","$"
15538,1,2642,89157,25962,9058.78,"dollars","$"
15544,1,2629,89157,25962,1483.95,"dollars","$"
15544,1,2642,89157,25962,293603.73,"dollars","$"
15547,1,2642,89157,25962,10490688.28,"dollars","$"
15549,1,2629,89157,25962,-170.74,"dollars","$"
15549,1,2642,89157,25962,49118964.35,"dollars","$"
15206,1,2629,89157,25963,801.33,"dollars","$"
15206,1,2642,89157,25963,-1561300.2,"dollars","$"
15206,1,2652,89157,25963,-4513766.17,"dollars","$"
15529,1,2621,89157,25963,16481146.85,"dollars","$"
15529,1,2629,89157,25963,815807.64,"dollars","$"
15529,1,2642,89157,25963,35085.41,"dollars","$"
15530,1,2642,89157,25963,386977.15,"dollars","$"
15533,1,2642,89157,25963,43246.21,"dollars","$"
15538,1,2621,89157,25963,12375,"dollars","$"
15544,1,2629,89157,25963,1492.43,"dollars","$"
15544,1,2642,89157,25963,313937.76,"dollars","$"
15547,1,2642,89157,25963,12294904.97,"dollars","$"
15549,1,2629,89157,25963,664.73,"dollars","$"
15549,1,2642,89157,25963,47679372.01,"dollars","$"
15206,1,2629,89157,25964,1199.41,"dollars","$"
15206,1,2642,89157,25964,-1344890.43,"dollars","$"
15206,1,2652,89157,25964,-3888149.02,"dollars","$"
15529,1,2621,89157,25964,-3737.24,"dollars","$"
15529,1,2629,89157,25964,-253809.29,"dollars","$"
15529,1,2642,89157,25964,35091.87,"dollars","$"
15530,1,2621,89157,25964,90038.5,"dollars","$"
15530,1,2629,89157,25964,265843.5,"dollars","$"
15530,1,2642,89157,25964,162645.22,"dollars","$"
15533,1,2642,89157,25964,41197,"dollars","$"
15538,1,2642,89157,25964,4253.04,"dollars","$"
15544,1,2629,89157,25964,1486.83,"dollars","$"
15544,1,2642,89157,25964,301338.22,"dollars","$"
15547,1,2642,89157,25964,12511577.13,"dollars","$"
15549,1,2629,89157,25964,312.49,"dollars","$"
15549,1,2642,89157,25964,54088284.46,"dollars","$"
15206,1,2629,89157,25965,621.4,"dollars","$"
15206,1,2642,89157,25965,-1649363.56,"dollars","$"
15206,1,2652,89157,25965,-4768346.71,"dollars","$"
15529,1,2621,89157,25965,4102388.14,"dollars","$"
15529,1,2629,89157,25965,8250834.74,"dollars","$"
15529,1,2642,89157,25965,897.57,"dollars","$"
15530,1,2621,89157,25965,-56750,"dollars","$"
15530,1,2629,89157,25965,-24414.21,"dollars","$"
15530,1,2642,89157,25965,287303.08,"dollars","$"
15533,1,2642,89157,25965,35327.02,"dollars","$"
15538,1,2621,89157,25965,6252.5,"dollars","$"
15538,1,2642,89157,25965,2490.85,"dollars","$"
15544,1,2621,89157,25965,17872.13,"dollars","$"
15544,1,2629,89157,25965,1456.37,"dollars","$"
15544,1,2642,89157,25965,223263.99,"dollars","$"
15547,1,2642,89157,25965,12574927.46,"dollars","$"
15549,1,2629,89157,25965,1076.15,"dollars","$"
15549,1,2642,89157,25965,57045252.1,"dollars","$"
15206,1,2629,89157,25966,1641.79,"dollars","$"
15206,1,2642,89157,25966,-1520370.44,"dollars","$"
15206,1,2652,89157,25966,-4395487.81,"dollars","$"
15529,1,2621,89157,25966,30797.5,"dollars","$"
15529,1,2629,89157,25966,2637716.13,"dollars","$"
15529,1,2642,89157,25966,905.85,"dollars","$"
15530,1,2642,89157,25966,204385.8,"dollars","$"
15533,1,2642,89157,25966,36247.59,"dollars","$"
15538,1,2621,89157,25966,-5712.4,"dollars","$"
15538,1,2642,89157,25966,5712.4,"dollars","$"
15544,1,2621,89157,25966,960,"dollars","$"
15544,1,2629,89157,25966,1492.3,"dollars","$"
15544,1,2642,89157,25966,276633.17,"dollars","$"
15547,1,2642,89157,25966,14222013.73,"dollars","$"
15549,1,2629,89157,25966,1165.39,"dollars","$"
15549,1,2642,89157,25966,58606204.49,"dollars","$"
15206,1,2629,89157,25967,48.83,"dollars","$"
15206,1,2642,89157,25967,-1412562.62,"dollars","$"
15206,1,2652,89157,25967,-4083721.41,"dollars","$"
15529,1,2621,89157,25967,26118.3,"dollars","$"
15529,1,2629,89157,25967,228865.4,"dollars","$"
15529,1,2642,89157,25967,853.57,"dollars","$"
15530,1,2642,89157,25967,338227.26,"dollars","$"
15533,1,2642,89157,25967,33426.48,"dollars","$"
15538,1,2621,89157,25967,-540.11,"dollars","$"
15538,1,2642,89157,25967,540.11,"dollars","$"
15544,1,2629,89157,25967,1526.95,"dollars","$"
15544,1,2642,89157,25967,237409.48,"dollars","$"
15547,1,2642,89157,25967,11250419.37,"dollars","$"
15549,1,2629,89157,25967,1331.63,"dollars","$"
15549,1,2642,89157,25967,58509952.48,"dollars","$"
15206,1,2629,89157,25968,96.36,"dollars","$"
15206,1,2642,89157,25968,-977077.5,"dollars","$"
15206,1,2652,89157,25968,-2824736.74,"dollars","$"
15529,1,2621,89157,25968,20296.3,"dollars","$"
15529,1,2629,89157,25968,-4119714.61,"dollars","$"
15529,1,2642,89157,25968,884.79,"dollars","$"
15530,1,2642,89157,25968,419171.77,"dollars","$"
15533,1,2642,89157,25968,29484.45,"dollars","$"
15538,1,2642,89157,25968,4661.57,"dollars","$"
15544,1,2629,89157,25968,1502.31,"dollars","$"
15544,1,2642,89157,25968,252927.77,"dollars","$"
15547,1,2642,89157,25968,8685969.57,"dollars","$"
15549,1,2629,89157,25968,1421.81,"dollars","$"
15549,1,2642,89157,25968,43557269.18,"dollars","$"
15206,1,2629,89157,25969,581.95,"dollars","$"
15206,1,2642,89157,25969,-829145.44,"dollars","$"
15206,1,2652,89157,25969,-2397093.82,"dollars","$"
15529,1,2621,89157,25969,780296.76,"dollars","$"
15529,1,2629,89157,25969,-8268490.89,"dollars","$"
15529,1,2642,89157,25969,-145.77,"dollars","$"
15530,1,2642,89157,25969,466043.14,"dollars","$"
15533,1,2642,89157,25969,21961.18,"dollars","$"
15538,1,2642,89157,25969,8805.51,"dollars","$"
15544,1,2621,89157,25969,60,"dollars","$"
15544,1,2629,89157,25969,1841.72,"dollars","$"
15544,1,2642,89157,25969,228770.24,"dollars","$"
15547,1,2642,89157,25969,5668522.89,"dollars","$"
15549,1,2629,89157,25969,1018.7,"dollars","$"
15549,1,2642,89157,25969,42548588.74,"dollars","$"
15206,1,2629,89157,25970,357.6,"dollars","$"
15206,1,2642,89157,25970,-306334.55,"dollars","$"
15206,1,2652,89157,25970,-885634.29,"dollars","$"
15529,1,2621,89157,25970,23624.87,"dollars","$"
15529,1,2629,89157,25970,-1332158.49,"dollars","$"
15529,1,2642,89157,25970,404.14,"dollars","$"
15530,1,2629,89157,25970,-30640.65,"dollars","$"
15530,1,2642,89157,25970,277044.58,"dollars","$"
15533,1,2642,89157,25970,13241.87,"dollars","$"
15538,1,2642,89157,25970,10661.69,"dollars","$"
15544,1,2621,89157,25970,6246.89,"dollars","$"
15544,1,2629,89157,25970,1444.89,"dollars","$"
15544,1,2642,89157,25970,257161.64,"dollars","$"
15547,1,2642,89157,25970,3229969.57,"dollars","$"
15549,1,2629,89157,25970,1479.13,"dollars","$"
15549,1,2642,89157,25970,12858247.52,"dollars","$"
15206,1,2629,89157,25971,6043.29,"dollars","$"
15206,1,2642,89157,25971,-679364.02,"dollars","$"
15206,1,2652,89157,25971,-1964168.16,"dollars","$"
15529,1,2621,89157,25971,4939151.4,"dollars","$"
15529,1,2629,89157,25971,-3138039.16,"dollars","$"
15529,1,2642,89157,25971,539.24,"dollars","$"
15530,1,2642,89157,25971,298489.64,"dollars","$"
15533,1,2642,89157,25971,32417.44,"dollars","$"
15544,1,2621,89157,25971,2947.5,"dollars","$"
15544,1,2629,89157,25971,1426.58,"dollars","$"
15544,1,2642,89157,25971,312946.34,"dollars","$"
15547,1,2629,89157,25971,582.2,"dollars","$"
15547,1,2642,89157,25971,7303026.06,"dollars","$"
15549,1,2629,89157,25971,1184.32,"dollars","$"
15549,1,2642,89157,25971,24209635.03,"dollars","$"
15206,1,2629,89157,25972,54.06,"dollars","$"
15206,1,2642,89157,25972,-850367.84,"dollars","$"
15206,1,2652,89157,25972,-2458416.6,"dollars","$"
15529,1,2621,89157,25972,-1273797.53,"dollars","$"
15529,1,2629,89157,25972,329733.01,"dollars","$"
15529,1,2642,89157,25972,682.62,"dollars","$"
15530,1,2642,89157,25972,215314.28,"dollars","$"
15533,1,2642,89157,25972,22742.46,"dollars","$"
15538,1,2642,89157,25972,3179.85,"dollars","$"
15544,1,2629,89157,25972,1388.51,"dollars","$"
15544,1,2642,89157,25972,298964.9,"dollars","$"
15547,1,2629,89157,25972,-551.22,"dollars","$"
15547,1,2642,89157,25972,9706167.29,"dollars","$"
15549,1,2629,89157,25972,2126.95,"dollars","$"
15549,1,2642,89157,25972,33212440.58,"dollars","$"
15206,1,2629,89157,25973,544.78,"dollars","$"
15206,1,2642,89157,25973,-1490604.71,"dollars","$"
15206,1,2652,89157,25973,35505463.49,"dollars","$"
15529,1,2621,89157,25973,32554.91,"dollars","$"
15529,1,2629,89157,25973,2480942.6,"dollars","$"
15529,1,2642,89157,25973,569.87,"dollars","$"
15530,1,2621,89157,25973,-5377,"dollars","$"
15530,1,2642,89157,25973,236418.8,"dollars","$"
15533,1,2642,89157,25973,44032.27,"dollars","$"
15538,1,2642,89157,25973,4255.65,"dollars","$"
15544,1,2629,89157,25973,1401.68,"dollars","$"
15544,1,2642,89157,25973,282711.54,"dollars","$"
15547,1,2629,89157,25973,-30.89,"dollars","$"
15547,1,2642,89157,25973,17745639.15,"dollars","$"
15549,1,2629,89157,25973,1507.51,"dollars","$"
15549,1,2642,89157,25973,53705609.67,"dollars","$"
15206,1,2629,89157,25974,647.53,"dollars","$"
15206,1,2642,89157,25974,-1242041.14,"dollars","$"
15206,1,2652,89157,25974,-3469057.81,"dollars","$"
15529,1,2621,89157,25974,720949.77,"dollars","$"
15529,1,2629,89157,25974,5098474.35,"dollars","$"
15529,1,2642,89157,25974,65355.27,"dollars","$"
15530,1,2642,89157,25974,347029.78,"dollars","$"
15533,1,2642,89157,25974,35210.22,"dollars","$"
15538,1,2642,89157,25974,6153.48,"dollars","$"
15544,1,2629,89157,25974,1374.89,"dollars","$"
15544,1,2642,89157,25974,275244.47,"dollars","$"
15547,1,2642,89157,25974,12120647.55,"dollars","$"
15549,1,2629,89157,25974,1363.3,"dollars","$"
15549,1,2642,89157,25974,43430253.95,"dollars","$"
15206,1,2629,89157,25975,335.92,"dollars","$"
15206,1,2642,89157,25975,-1092881.25,"dollars","$"
15206,1,2652,89157,25975,-3052436.48,"dollars","$"
15529,1,2621,89157,25975,17726.47,"dollars","$"
15529,1,2629,89157,25975,-803656.55,"dollars","$"
15529,1,2642,89157,25975,15984.09,"dollars","$"
15530,1,2621,89157,25975,-320,"dollars","$"
15530,1,2642,89157,25975,354272.35,"dollars","$"
15533,1,2642,89157,25975,17964.8,"dollars","$"
15538,1,2621,89157,25975,12375,"dollars","$"
15538,1,2642,89157,25975,7884.81,"dollars","$"
15544,1,2621,89157,25975,1247.63,"dollars","$"
15547,1,2642,89157,25975,14149611.08,"dollars","$"
15549,1,2629,89157,25975,2367.2,"dollars","$"
15549,1,2642,89157,25975,40868605.58,"dollars","$"
15206,1,2629,89157,25976,4381.37,"dollars","$"
15206,1,2642,89157,25976,-1433000.28,"dollars","$"
15206,1,2652,89157,25976,-4002619.51,"dollars","$"
15529,1,2621,89157,25976,10571649.72,"dollars","$"
15529,1,2629,89157,25976,3789869.46,"dollars","$"
15529,1,2642,89157,25976,15373.78,"dollars","$"
15530,1,2621,89157,25976,3200.5,"dollars","$"
15530,1,2629,89157,25976,106550.53,"dollars","$"
15530,1,2642,89157,25976,281909.56,"dollars","$"
15533,1,2642,89157,25976,35076.93,"dollars","$"
15538,1,2621,89157,25976,700,"dollars","$"
15538,1,2642,89157,25976,8897.79,"dollars","$"
15544,1,2629,89157,25976,2842.16,"dollars","$"
15544,1,2642,89157,25976,534443.63,"dollars","$"
15547,1,2629,89157,25976,5.34,"dollars","$"
15547,1,2642,89157,25976,10135710.68,"dollars","$"
15549,1,2629,89157,25976,2803.58,"dollars","$"
15549,1,2642,89157,25976,46160980.21,"dollars","$"
15206,1,2629,89157,25977,133.08,"dollars","$"
15206,1,2642,89157,25977,-1706730.38,"dollars","$"
15206,1,2652,89157,25977,-4766905.52,"dollars","$"
15529,1,2621,89157,25977,13754387.23,"dollars","$"
15529,1,2629,89157,25977,4211245.06,"dollars","$"
15529,1,2642,89157,25977,144303.93,"dollars","$"
15530,1,2621,89157,25977,53863.5,"dollars","$"
15530,1,2629,89157,25977,159670.5,"dollars","$"
15530,1,2642,89157,25977,422168.46,"dollars","$"
15533,1,2642,89157,25977,35765.8,"dollars","$"
15538,1,2621,89157,25977,6252.5,"dollars","$"
15538,1,2642,89157,25977,-823.44,"dollars","$"
15544,1,2621,89157,25977,23350.5,"dollars","$"
15544,1,2629,89157,25977,1459.92,"dollars","$"
15544,1,2642,89157,25977,192801.89,"dollars","$"
15547,1,2629,89157,25977,-5.43,"dollars","$"
15547,1,2642,89157,25977,20342367.5,"dollars","$"
15549,1,2629,89157,25977,2386.84,"dollars","$"
15549,1,2642,89157,25977,45987323.91,"dollars","$"
15206,1,2629,89157,25978,829.86,"dollars","$"
15206,1,2642,89157,25978,-1613362.43,"dollars","$"
15206,1,2652,89157,25978,-4506168.55,"dollars","$"
15529,1,2621,89157,25978,15797.31,"dollars","$"
15529,1,2629,89157,25978,5813682.06,"dollars","$"
15529,1,2642,89157,25978,24352.03,"dollars","$"
15530,1,2621,89157,25978,-53223.5,"dollars","$"
15530,1,2642,89157,25978,377137.68,"dollars","$"
15533,1,2642,89157,25978,61714.38,"dollars","$"
15538,1,2642,89157,25978,-2662.82,"dollars","$"
15544,1,2621,89157,25978,960,"dollars","$"
15544,1,2629,89157,25978,1509.8,"dollars","$"
15544,1,2642,89157,25978,259951.66,"dollars","$"
15547,1,2642,89157,25978,19638417.29,"dollars","$"
15549,1,2629,89157,25978,2064.69,"dollars","$"
15549,1,2642,89157,25978,54528420.67,"dollars","$"
15206,1,2629,89157,25979,1309.31,"dollars","$"
15206,1,2642,89157,25979,-2037609.87,"dollars","$"
15532,1,2629,89174,25934,-0.49,"dollars","$"
15206,1,2652,89157,25979,-5691119.01,"dollars","$"
15529,1,2621,89157,25979,20094.75,"dollars","$"
15529,1,2629,89157,25979,18111271.6,"dollars","$"
15529,1,2642,89157,25979,23224.23,"dollars","$"
15530,1,2642,89157,25979,338885.7,"dollars","$"
15533,1,2642,89157,25979,21312.37,"dollars","$"
15538,1,2621,89157,25979,-6252.5,"dollars","$"
15538,1,2629,89157,25979,6264.96,"dollars","$"
15538,1,2642,89157,25979,-12.46,"dollars","$"
15544,1,2629,89157,25979,1495.39,"dollars","$"
15544,1,2642,89157,25979,259230.26,"dollars","$"
15547,1,2642,89157,25979,25452163.69,"dollars","$"
15549,1,2629,89157,25979,1501.79,"dollars","$"
15549,1,2642,89157,25979,57651313.83,"dollars","$"
15206,1,2629,89157,25980,86.06,"dollars","$"
15206,1,2642,89157,25980,-2064271.14,"dollars","$"
15206,1,2652,89157,25980,-5765514.21,"dollars","$"
15529,1,2621,89157,25980,16433.5,"dollars","$"
15529,1,2629,89157,25980,-345013.88,"dollars","$"
15529,1,2642,89157,25980,32576.7,"dollars","$"
15530,1,2621,89157,25980,-32138.5,"dollars","$"
15530,1,2642,89157,25980,610411.59,"dollars","$"
15533,1,2642,89157,25980,45009.72,"dollars","$"
15538,1,2629,89157,25980,98.1,"dollars","$"
15538,1,2642,89157,25980,14205.89,"dollars","$"
