legacy_commodity_id,duplicate_no,legacy_location_id,legacy_period_id,volume,unit,unit_abbr
15400,1,88077,25834,348467936,"mcf","mcf"
15398,1,88077,25835,33485921,"tons","tons"
15399,1,88077,25835,8436455,"bbl","bbl"
15400,1,88077,25835,331666793,"mcf","mcf"
15398,1,88077,25836,35279203,"tons","tons"
15399,1,88077,25836,8676827,"bbl","bbl"
15400,1,88077,25836,338815629,"mcf","mcf"
15398,1,88077,25837,32689554,"tons","tons"
15399,1,88077,25837,8385597,"bbl","bbl"
15400,1,88077,25837,324421430,"mcf","mcf"
15398,1,88077,25838,38422646,"tons","tons"
15399,1,88077,25838,8499648,"bbl","bbl"
15400,1,88077,25838,319828789,"mcf","mcf"
15398,1,88077,25839,39778243,"tons","tons"
15399,1,88077,25839,8552886,"bbl","bbl"
15400,1,88077,25839,331204155,"mcf","mcf"
15398,1,88077,25840,39392564,"tons","tons"
15399,1,88077,25840,8357009,"bbl","bbl"
15400,1,88077,25840,309641586,"mcf","mcf"
15398,1,88077,25841,38081710,"tons","tons"
15399,1,88077,25841,8699225,"bbl","bbl"
15400,1,88077,25841,337856219,"mcf","mcf"
15398,1,88077,25842,37613625,"tons","tons"
15399,1,88077,25842,8581969,"bbl","bbl"
15400,1,88077,25842,333974725,"mcf","mcf"
15398,1,88077,25843,36374302,"tons","tons"
15399,1,88077,25843,8648739,"bbl","bbl"
15400,1,88077,25843,335505718,"mcf","mcf"
15398,1,88077,25844,37386236,"tons","tons"
15399,1,88077,25844,8664021,"bbl","bbl"
15400,1,88077,25844,335528631,"mcf","mcf"
15398,1,88077,25845,36431663,"tons","tons"
15399,1,88077,25845,8035512,"bbl","bbl"
15400,1,88077,25845,302935781,"mcf","mcf"
15398,1,88077,25846,39183219,"tons","tons"
15399,1,88077,25846,9114448,"bbl","bbl"
15400,1,88077,25846,336236081,"mcf","mcf"
15398,1,88077,25847,37425825,"tons","tons"
15399,1,88077,25847,8719143,"bbl","bbl"
15400,1,88077,25847,327624306,"mcf","mcf"
15398,1,88077,25848,37145269,"tons","tons"
15399,1,88077,25848,9176809,"bbl","bbl"
15400,1,88077,25848,334600478,"mcf","mcf"
15398,1,88077,25849,36578041,"tons","tons"
15399,1,88077,25849,8797950,"bbl","bbl"
15400,1,88077,25849,311054161,"mcf","mcf"
15398,1,88077,25850,38135193,"tons","tons"
15399,1,88077,25850,9194401,"bbl","bbl"
15400,1,88077,25850,328556560,"mcf","mcf"
15398,1,88077,25851,41050494,"tons","tons"
15399,1,88077,25851,9202527,"bbl","bbl"
15400,1,88077,25851,330769610,"mcf","mcf"
15398,1,88077,25852,40744704,"tons","tons"
15399,1,88077,25852,8919594,"bbl","bbl"
15400,1,88077,25852,319651678,"mcf","mcf"
15398,1,88077,25853,40725641,"tons","tons"
15399,1,88077,25853,9320888,"bbl","bbl"
15400,1,88077,25853,328181396,"mcf","mcf"
15398,1,88077,25854,32529749,"tons","tons"
15399,1,88077,25854,9097309,"bbl","bbl"
15400,1,88077,25854,321833964,"mcf","mcf"
15398,1,88077,25855,39561979,"tons","tons"
15399,1,88077,25855,9182135,"bbl","bbl"
15400,1,88077,25855,332402232,"mcf","mcf"
15398,1,88077,25856,39877057,"tons","tons"
15399,1,88077,25856,9144381,"bbl","bbl"
15400,1,88077,25856,319214541,"mcf","mcf"
15398,1,88077,25857,33559379,"tons","tons"
15399,1,88077,25857,8112245,"bbl","bbl"
15400,1,88077,25857,287727514,"mcf","mcf"
15398,1,88077,25858,40399470,"tons","tons"
15399,1,88077,25858,9490556,"bbl","bbl"
15400,1,88077,25858,325381481,"mcf","mcf"
15398,1,88077,25859,37741587,"tons","tons"
15399,1,88077,25859,9317724,"bbl","bbl"
15400,1,88077,25859,318400930,"mcf","mcf"
15398,1,88077,25860,36119698,"tons","tons"
15399,1,88077,25860,9682976,"bbl","bbl"
15400,1,88077,25860,328038412,"mcf","mcf"
15398,1,88077,25861,33705453,"tons","tons"
15399,1,88077,25861,9360508,"bbl","bbl"
15400,1,88077,25861,315268246,"mcf","mcf"
15398,1,88077,25862,32683729,"tons","tons"
15399,1,88077,25862,9759438,"bbl","bbl"
15400,1,88077,25862,328464067,"mcf","mcf"
15398,1,88077,25863,37915804,"tons","tons"
15399,1,88077,25863,9825421,"bbl","bbl"
15400,1,88077,25863,310826051,"mcf","mcf"
15398,1,88077,25864,37324003,"tons","tons"
15399,1,88077,25864,9548693,"bbl","bbl"
15400,1,88077,25864,314877337,"mcf","mcf"
15398,1,88077,25865,40660412,"tons","tons"
15399,1,88077,25865,10026075,"bbl","bbl"
15400,1,88077,25865,333004952,"mcf","mcf"
15398,1,88077,25866,40681394,"tons","tons"
15399,1,88077,25866,9923332,"bbl","bbl"
15400,1,88077,25866,323702865,"mcf","mcf"
15398,1,88077,25867,41214293,"tons","tons"
15399,1,88077,25867,10166120,"bbl","bbl"
15400,1,88077,25867,329176549,"mcf","mcf"
15398,1,88077,25868,39621589,"tons","tons"
15399,1,88077,25868,10286949,"bbl","bbl"
15400,1,88077,25868,332567550,"mcf","mcf"
15398,1,88077,25869,36249605,"tons","tons"
15399,1,88077,25869,9752364,"bbl","bbl"
15400,1,88077,25869,309071504,"mcf","mcf"
15398,1,88077,25870,32908329,"tons","tons"
15399,1,88077,25870,10544295,"bbl","bbl"
15400,1,88077,25870,328681470,"mcf","mcf"
15398,1,88077,25871,29041032,"tons","tons"
15399,1,88077,25871,10066334,"bbl","bbl"
15400,1,88077,25871,313873061,"mcf","mcf"
15398,1,88077,25872,31329856,"tons","tons"
15399,1,88077,25872,10446682,"bbl","bbl"
15400,1,88077,25872,320209296,"mcf","mcf"
15398,1,88077,25873,32317862,"tons","tons"
15399,1,88077,25873,10142043,"bbl","bbl"
15400,1,88077,25873,308106487,"mcf","mcf"
15398,1,88077,25874,39360710,"tons","tons"
15399,1,88077,25874,10690710,"bbl","bbl"
15400,1,88077,25874,317505829,"mcf","mcf"
15398,1,88077,25875,40126533,"tons","tons"
15399,1,88077,25875,10786970,"bbl","bbl"
15400,1,88077,25875,311499524,"mcf","mcf"
15398,1,88077,25876,37476124,"tons","tons"
15399,1,88077,25876,10586215,"bbl","bbl"
15400,1,88077,25876,300303737,"mcf","mcf"
15398,1,88077,25877,35275148,"tons","tons"
15399,1,88077,25877,11199844,"bbl","bbl"
15400,1,88077,25877,311281524,"mcf","mcf"
15398,1,88077,25878,36099698,"tons","tons"
15399,1,88077,25878,10881904,"bbl","bbl"
15400,1,88077,25878,301257024,"mcf","mcf"
15398,1,88077,25879,32703305,"tons","tons"
15399,1,88077,25879,11228479,"bbl","bbl"
15400,1,88077,25879,305694467,"mcf","mcf"
15399,1,88078,25760,51902059,"bbl","bbl"
15400,1,88078,25760,388885159,"mcf","mcf"
15399,1,88078,25761,47525873,"bbl","bbl"
15400,1,88078,25761,357119934,"mcf","mcf"
15399,1,88078,25762,52454020,"bbl","bbl"
15400,1,88078,25762,403639747,"mcf","mcf"
15399,1,88078,25763,49826417,"bbl","bbl"
15400,1,88078,25763,392050292,"mcf","mcf"
15399,1,88078,25764,50378496,"bbl","bbl"
15400,1,88078,25764,396751029,"mcf","mcf"
15399,1,88078,25765,49264122,"bbl","bbl"
15400,1,88078,25765,374451120,"mcf","mcf"
15399,1,88078,25766,48285218,"bbl","bbl"
15400,1,88078,25766,366363431,"mcf","mcf"
15399,1,88078,25767,50848807,"bbl","bbl"
15400,1,88078,25767,379148090,"mcf","mcf"
15399,1,88078,25768,48434837,"bbl","bbl"
15400,1,88078,25768,359169566,"mcf","mcf"
15399,1,88078,25769,49978752,"bbl","bbl"
15400,1,88078,25769,371088850,"mcf","mcf"
15399,1,88078,25770,47184399,"bbl","bbl"
15400,1,88078,25770,349015271,"mcf","mcf"
15399,1,88078,25771,49252715,"bbl","bbl"
15400,1,88078,25771,362719247,"mcf","mcf"
15399,1,88078,25772,50125544,"bbl","bbl"
15400,1,88078,25772,365448070,"mcf","mcf"
15399,1,88078,25773,47429201,"bbl","bbl"
15400,1,88078,25773,342796942,"mcf","mcf"
15399,1,88078,25774,50178956,"bbl","bbl"
15400,1,88078,25774,375063043,"mcf","mcf"
15399,1,88078,25775,48107861,"bbl","bbl"
15400,1,88078,25775,362132217,"mcf","mcf"
15399,1,88078,25776,50195628,"bbl","bbl"
15400,1,88078,25776,367575551,"mcf","mcf"
15399,1,88078,25777,45749465,"bbl","bbl"
15400,1,88078,25777,343370432,"mcf","mcf"
15399,1,88078,25778,53256487,"bbl","bbl"
15400,1,88078,25778,361432186,"mcf","mcf"
15399,1,88078,25779,51092432,"bbl","bbl"
15400,1,88078,25779,354075520,"mcf","mcf"
15399,1,88078,25780,37946564,"bbl","bbl"
15400,1,88078,25780,280775633,"mcf","mcf"
15399,1,88078,25781,39371356,"bbl","bbl"
15400,1,88078,25781,303926128,"mcf","mcf"
15399,1,88078,25782,45004186,"bbl","bbl"
15400,1,88078,25782,313078855,"mcf","mcf"
15399,1,88078,25783,48642157,"bbl","bbl"
15400,1,88078,25783,309817111,"mcf","mcf"
15399,1,88078,25784,48966412,"bbl","bbl"
15400,1,88078,25784,316500853,"mcf","mcf"
15399,1,88078,25785,44114577,"bbl","bbl"
15400,1,88078,25785,293032685,"mcf","mcf"
15399,1,88078,25786,51150136,"bbl","bbl"
15400,1,88078,25786,330982305,"mcf","mcf"
15399,1,88078,25787,49717744,"bbl","bbl"
15400,1,88078,25787,320039774,"mcf","mcf"
15399,1,88078,25788,53029498,"bbl","bbl"
15400,1,88078,25788,336761029,"mcf","mcf"
15399,1,88078,25789,49299333,"bbl","bbl"
15400,1,88078,25789,316761828,"mcf","mcf"
15399,1,88078,25790,47300818,"bbl","bbl"
15400,1,88078,25790,301987672,"mcf","mcf"
15399,1,88078,25791,44524355,"bbl","bbl"
15400,1,88078,25791,283967403,"mcf","mcf"
15399,1,88078,25792,16481356,"bbl","bbl"
15400,1,88078,25792,146226107,"mcf","mcf"
15399,1,88078,25793,23993307,"bbl","bbl"
15400,1,88078,25793,142680304,"mcf","mcf"
15399,1,88078,25794,31051976,"bbl","bbl"
15400,1,88078,25794,203466670,"mcf","mcf"
15399,1,88078,25795,37564682,"bbl","bbl"
15400,1,88078,25795,240539867,"mcf","mcf"
15399,1,88078,25796,39349064,"bbl","bbl"
15400,1,88078,25796,251000886,"mcf","mcf"
15399,1,88078,25797,34948509,"bbl","bbl"
15400,1,88078,25797,221445869,"mcf","mcf"
15399,1,88078,25798,39897717,"bbl","bbl"
15400,1,88078,25798,247569171,"mcf","mcf"
15399,1,88078,25799,39533860,"bbl","bbl"
15400,1,88078,25799,245949530,"mcf","mcf"
15399,1,88078,25800,42632117,"bbl","bbl"
15400,1,88078,25800,263859110,"mcf","mcf"
15399,1,88078,25801,42325078,"bbl","bbl"
15400,1,88078,25801,254684178,"mcf","mcf"
15399,1,88078,25802,45032289,"bbl","bbl"
15400,1,88078,25802,263141537,"mcf","mcf"
15399,1,88078,25803,45695403,"bbl","bbl"
15400,1,88078,25803,257602688,"mcf","mcf"
15399,1,88078,25804,41877205,"bbl","bbl"
15400,1,88078,25804,244847240,"mcf","mcf"
15399,1,88078,25805,43792435,"bbl","bbl"
15400,1,88078,25805,250487542,"mcf","mcf"
15399,1,88078,25806,42201852,"bbl","bbl"
15400,1,88078,25806,243752127,"mcf","mcf"
15399,1,88078,25807,43823983,"bbl","bbl"
15400,1,88078,25807,248599440,"mcf","mcf"
15399,1,88078,25808,43836647,"bbl","bbl"
15400,1,88078,25808,242907927,"mcf","mcf"
15399,1,88078,25809,39037673,"bbl","bbl"
15400,1,88078,25809,220205631,"mcf","mcf"
15399,1,88078,25810,41883454,"bbl","bbl"
15400,1,88078,25810,245248566,"mcf","mcf"
15399,1,88078,25811,42552221,"bbl","bbl"
15400,1,88078,25811,239941517,"mcf","mcf"
15399,1,88078,25812,44237707,"bbl","bbl"
15400,1,88078,25812,250647974,"mcf","mcf"
15399,1,88078,25813,41380216,"bbl","bbl"
15400,1,88078,25813,237900903,"mcf","mcf"
15399,1,88078,25814,41550955,"bbl","bbl"
15400,1,88078,25814,240337181,"mcf","mcf"
15399,1,88078,25815,41332287,"bbl","bbl"
15400,1,88078,25815,236149960,"mcf","mcf"
15399,1,88078,25816,37663177,"bbl","bbl"
15400,1,88078,25816,228539727,"mcf","mcf"
15399,1,88078,25817,41548858,"bbl","bbl"
15400,1,88078,25817,245650066,"mcf","mcf"
15399,1,88078,25818,37765113,"bbl","bbl"
15400,1,88078,25818,239223918,"mcf","mcf"
15399,1,88078,25819,42133767,"bbl","bbl"
15400,1,88078,25819,257999156,"mcf","mcf"
15399,1,88078,25820,42599413,"bbl","bbl"
15400,1,88078,25820,248438206,"mcf","mcf"
15399,1,88078,25821,40956063,"bbl","bbl"
15400,1,88078,25821,235809890,"mcf","mcf"
15399,1,88078,25822,42822574,"bbl","bbl"
15400,1,88078,25822,247213190,"mcf","mcf"
15399,1,88078,25823,41467628,"bbl","bbl"
15400,1,88078,25823,216520506,"mcf","mcf"
15399,1,88078,25824,42482210,"bbl","bbl"
15400,1,88078,25824,215823395,"mcf","mcf"
15399,1,88078,25825,42239693,"bbl","bbl"
15400,1,88078,25825,227383656,"mcf","mcf"
15399,1,88078,25826,44763309,"bbl","bbl"
15400,1,88078,25826,238400377,"mcf","mcf"
15399,1,88078,25827,41923940,"bbl","bbl"
15400,1,88078,25827,219814774,"mcf","mcf"
15399,1,88078,25828,9577189,"bbl","bbl"
15400,1,88078,25828,69649683,"mcf","mcf"
15399,1,88078,25829,27181925,"bbl","bbl"
15400,1,88078,25829,141822733,"mcf","mcf"
15399,1,88078,25830,34892543,"bbl","bbl"
15400,1,88078,25830,165656008,"mcf","mcf"
15399,1,88078,25831,39381363,"bbl","bbl"
15400,1,88078,25831,182890228,"mcf","mcf"
15399,1,88078,25832,41968433,"bbl","bbl"
15400,1,88078,25832,203579080,"mcf","mcf"
15399,1,88078,25833,39008617,"bbl","bbl"
15400,1,88078,25833,191777771,"mcf","mcf"
15399,1,88078,25834,43423088,"bbl","bbl"
15400,1,88078,25834,213210694,"mcf","mcf"
15399,1,88078,25835,46005495,"bbl","bbl"
15400,1,88078,25835,207778460,"mcf","mcf"
15399,1,88078,25836,50180150,"bbl","bbl"
15400,1,88078,25836,211550476,"mcf","mcf"
15399,1,88078,25837,48907942,"bbl","bbl"
15400,1,88078,25837,217561450,"mcf","mcf"
15399,1,88078,25838,55925642,"bbl","bbl"
15400,1,88078,25838,230760423,"mcf","mcf"
15399,1,88078,25839,55884224,"bbl","bbl"
15400,1,88078,25839,217147780,"mcf","mcf"
15399,1,88078,25840,54473598,"bbl","bbl"
15400,1,88078,25840,206493077,"mcf","mcf"
15399,1,88078,25841,55599926,"bbl","bbl"
15400,1,88078,25841,215125831,"mcf","mcf"
15399,1,88078,25842,48909581,"bbl","bbl"
15400,1,88078,25842,200203611,"mcf","mcf"
15399,1,88078,25843,54068444,"bbl","bbl"
15400,1,88078,25843,207384694,"mcf","mcf"
15399,1,88078,25844,53333292,"bbl","bbl"
15400,1,88078,25844,210405098,"mcf","mcf"
15399,1,88078,25845,49713898,"bbl","bbl"
15400,1,88078,25845,195216277,"mcf","mcf"
15399,1,88078,25846,51699886,"bbl","bbl"
15400,1,88078,25846,217164653,"mcf","mcf"
15399,1,88078,25847,46376079,"bbl","bbl"
15400,1,88078,25847,201009584,"mcf","mcf"
15399,1,88078,25848,49626770,"bbl","bbl"
15400,1,88078,25848,199958155,"mcf","mcf"
15399,1,88078,25849,48242226,"bbl","bbl"
15400,1,88078,25849,185250833,"mcf","mcf"
15399,1,88078,25850,46375765,"bbl","bbl"
15400,1,88078,25850,185163298,"mcf","mcf"
15399,1,88078,25851,49994148,"bbl","bbl"
15400,1,88078,25851,194157724,"mcf","mcf"
15399,1,88078,25852,49462002,"bbl","bbl"
15400,1,88078,25852,183401434,"mcf","mcf"
15399,1,88078,25853,50405056,"bbl","bbl"
15400,1,88078,25853,188878849,"mcf","mcf"
15399,1,88078,25854,46255609,"bbl","bbl"
15400,1,88078,25854,175284415,"mcf","mcf"
15399,1,88078,25855,48149279,"bbl","bbl"
15400,1,88078,25855,186299435,"mcf","mcf"
15399,1,88078,25856,50130882,"bbl","bbl"
15400,1,88078,25856,185479180,"mcf","mcf"
15399,1,88078,25857,41096257,"bbl","bbl"
15400,1,88078,25857,158707052,"mcf","mcf"
15399,1,88078,25858,44884224,"bbl","bbl"
15400,1,88078,25858,175768911,"mcf","mcf"
15399,1,88078,25859,42220274,"bbl","bbl"
15400,1,88078,25859,167789343,"mcf","mcf"
15399,1,88078,25860,44363248,"bbl","bbl"
15400,1,88078,25860,169921979,"mcf","mcf"
15399,1,88078,25861,41591064,"bbl","bbl"
15400,1,88078,25861,156395662,"mcf","mcf"
15399,1,88078,25862,39506992,"bbl","bbl"
15400,1,88078,25862,154434321,"mcf","mcf"
15399,1,88078,25863,41366053,"bbl","bbl"
15400,1,88078,25863,156756922,"mcf","mcf"
15399,1,88078,25864,34587995,"bbl","bbl"
15400,1,88078,25864,130388401,"mcf","mcf"
15399,1,88078,25865,41943012,"bbl","bbl"
15400,1,88078,25865,148438761,"mcf","mcf"
15399,1,88078,25866,40078413,"bbl","bbl"
15400,1,88078,25866,144154101,"mcf","mcf"
15399,1,88078,25867,40799780,"bbl","bbl"
15400,1,88078,25867,149275236,"mcf","mcf"
15399,1,88078,25868,42371529,"bbl","bbl"
15400,1,88078,25868,146853973,"mcf","mcf"
15399,1,88078,25869,40147723,"bbl","bbl"
15400,1,88078,25869,135487179,"mcf","mcf"
15399,1,88078,25870,43613510,"bbl","bbl"
15400,1,88078,25870,145920616,"mcf","mcf"
15399,1,88078,25871,39320671,"bbl","bbl"
15400,1,88078,25871,137363324,"mcf","mcf"
15399,1,88078,25872,38822569,"bbl","bbl"
15400,1,88078,25872,136218453,"mcf","mcf"
15399,1,88078,25873,35147767,"bbl","bbl"
15400,1,88078,25873,123805252,"mcf","mcf"
15399,1,88078,25874,40555623,"bbl","bbl"
15400,1,88078,25874,133565729,"mcf","mcf"
15399,1,88078,25875,35705140,"bbl","bbl"
15400,1,88078,25875,114346490,"mcf","mcf"
15399,1,88078,25876,37032761,"bbl","bbl"
15400,1,88078,25876,116053260,"mcf","mcf"
15399,1,88078,25877,42876369,"bbl","bbl"
15400,1,88078,25877,132738053,"mcf","mcf"
15399,1,88078,25878,42989847,"bbl","bbl"
15400,1,88078,25878,130674659,"mcf","mcf"
15399,1,88078,25879,44284811,"bbl","bbl"
15400,1,88078,25879,132157417,"mcf","mcf"
15399,1,87320,26028,3832241,"bbl","bbl"
15400,1,87320,26028,11728278,"mcf","mcf"
15399,1,87320,26029,4307539,"bbl","bbl"
15400,1,87320,26029,17831418,"mcf","mcf"
15399,1,87320,26030,3851170,"bbl","bbl"
15400,1,87320,26030,24279890,"mcf","mcf"
15399,1,87320,26031,3242344,"bbl","bbl"
15400,1,87320,26031,24290328,"mcf","mcf"
15399,1,87320,26032,2383564,"bbl","bbl"
15400,1,87320,26032,25819637,"mcf","mcf"
15399,1,87320,26033,2917412,"bbl","bbl"
15400,1,87320,26033,31778123,"mcf","mcf"
15399,1,87320,26034,1823426,"bbl","bbl"
15400,1,87320,26034,29609015,"mcf","mcf"
15399,1,87320,26035,1337999,"bbl","bbl"
15400,1,87320,26035,29657632,"mcf","mcf"
15399,1,87320,26036,1057866,"bbl","bbl"
15400,1,87320,26036,31745190,"mcf","mcf"
15399,1,87320,26037,627108,"bbl","bbl"
15400,1,87320,26037,21960984,"mcf","mcf"
15399,1,87320,26038,669148,"bbl","bbl"
15400,1,87320,26038,29293580,"mcf","mcf"
15399,1,87320,26039,625303,"bbl","bbl"
15400,1,87320,26039,31264474,"mcf","mcf"
15399,1,87320,26040,609911,"bbl","bbl"
15400,1,87320,26040,32249528,"mcf","mcf"
15399,1,87320,26041,548342,"bbl","bbl"
15400,1,87320,26041,31705671,"mcf","mcf"
15399,1,87320,26042,513418,"bbl","bbl"
15400,1,87320,26042,28957072,"mcf","mcf"
15399,1,87320,26043,498214,"bbl","bbl"
15400,1,87320,26043,24231979,"mcf","mcf"
15399,1,87320,26044,479709,"bbl","bbl"
15400,1,87320,26044,23664440,"mcf","mcf"
15399,1,87320,26045,454057,"bbl","bbl"
15400,1,87320,26045,25331373,"mcf","mcf"
15399,1,87320,26046,449679,"bbl","bbl"
15400,1,87320,26046,26985622,"mcf","mcf"
15399,1,87320,26047,397410,"bbl","bbl"
15400,1,87320,26047,27295358,"mcf","mcf"
15399,1,87320,44600,336130,"bbl","bbl"
15400,1,87320,44600,28169170,"mcf","mcf"
15399,1,87320,1177389,293676,"bbl","bbl"
15400,1,87320,1177389,27680324,"mcf","mcf"
15399,1,87322,26028,561765997,"bbl","bbl"
15400,1,87322,26028,4430270750,"mcf","mcf"
15424,1,87322,26028,29696,"ton","ton"
15399,1,87322,26029,535284315,"bbl","bbl"
15400,1,87322,26029,4007012372,"mcf","mcf"
15399,1,87322,26030,466800510,"bbl","bbl"
15400,1,87322,26030,3154480998,"mcf","mcf"
15399,1,87322,26031,471875063,"bbl","bbl"
15400,1,87322,26031,2921495069,"mcf","mcf"
15399,1,87322,26032,467914423,"bbl","bbl"
15400,1,87322,26032,2813193041,"mcf","mcf"
15399,1,87322,26033,423338562,"bbl","bbl"
15400,1,87322,26033,2330408394,"mcf","mcf"
15399,1,87322,26034,570224980,"bbl","bbl"
15400,1,87322,26034,2451144683,"mcf","mcf"
15399,1,87322,26035,566585734,"bbl","bbl"
15400,1,87322,26035,2250779266,"mcf","mcf"
15399,1,87322,26036,481690058,"bbl","bbl"
15400,1,87322,26036,1826640409,"mcf","mcf"
15399,1,87322,26037,464556209,"bbl","bbl"
15400,1,87322,26037,1535382408,"mcf","mcf"
15399,1,87322,26038,458984370,"bbl","bbl"
15400,1,87322,26038,1327885329,"mcf","mcf"
15399,1,87322,26039,510458445,"bbl","bbl"
15400,1,87322,26039,1276870381,"mcf","mcf"
15399,1,87322,26040,552966030,"bbl","bbl"
15400,1,87322,26040,1307090779,"mcf","mcf"
15399,1,87322,26041,585821057,"bbl","bbl"
15400,1,87322,26041,1220570323,"mcf","mcf"
15399,1,87322,26042,613752466,"bbl","bbl"
15400,1,87322,26042,1077889768,"mcf","mcf"
15399,1,87322,26043,642059409,"bbl","bbl"
15400,1,87322,26043,992865291,"mcf","mcf"
15399,1,87322,26044,692681303,"bbl","bbl"
15400,1,87322,26044,1034517173,"mcf","mcf"
15399,1,87322,26045,609704109,"bbl","bbl"
15400,1,87322,26045,806634392,"mcf","mcf"
15399,1,87322,26046,623586720,"bbl","bbl"
15400,1,87322,26046,794315251,"mcf","mcf"
15399,1,87322,26047,632641695,"bbl","bbl"
15400,1,87322,26047,785960743,"mcf","mcf"
15399,1,87322,44600,680868927,"bbl","bbl"
15400,1,87322,44600,750142342,"mcf","mcf"
15399,1,87322,1177389,656279344,"bbl","bbl"
15400,1,87322,1177389,685269386,"mcf","mcf"
15399,1,87323,26028,29737475,"bbl","bbl"
15400,1,87323,26028,58402708,"mcf","mcf"
15399,1,87323,26029,27507983,"bbl","bbl"
15400,1,87323,26029,54647898,"mcf","mcf"
15399,1,87323,26030,26542513,"bbl","bbl"
15400,1,87323,26030,54185609,"mcf","mcf"
15399,1,87323,26031,25992104,"bbl","bbl"
15400,1,87323,26031,47153920,"mcf","mcf"
15399,1,87323,26032,24624089,"bbl","bbl"
15400,1,87323,26032,45739848,"mcf","mcf"
15399,1,87323,26033,24031876,"bbl","bbl"
15400,1,87323,26033,47236128,"mcf","mcf"
15399,1,87323,26034,22306733,"bbl","bbl"
15400,1,87323,26034,41819649,"mcf","mcf"
15399,1,87323,26035,21710278,"bbl","bbl"
15400,1,87323,26035,41752856,"mcf","mcf"
15399,1,87323,26036,19820270,"bbl","bbl"
15400,1,87323,26036,39124269,"mcf","mcf"
15399,1,87323,26037,17685004,"bbl","bbl"
15400,1,87323,26037,27841015,"mcf","mcf"
15399,1,87323,26038,18571773,"bbl","bbl"
15400,1,87323,26038,27502370,"mcf","mcf"
15399,1,87323,26039,18509155,"bbl","bbl"
15400,1,87323,26039,28313387,"mcf","mcf"
15399,1,87323,26040,11451040,"bbl","bbl"
15400,1,87323,26040,14808010,"mcf","mcf"
15399,1,87323,26041,6144177,"bbl","bbl"
15400,1,87323,26041,4501298,"mcf","mcf"
15399,1,87323,26042,5714394,"bbl","bbl"
15400,1,87323,26042,3949942,"mcf","mcf"
15399,1,87323,26043,4873830,"bbl","bbl"
15400,1,87323,26043,3427945,"mcf","mcf"
15399,1,87323,26044,4449338,"bbl","bbl"
15400,1,87323,26044,2875797,"mcf","mcf"
15399,1,87323,26045,4568558,"bbl","bbl"
15400,1,87323,26045,2751783,"mcf","mcf"
15399,1,87323,26046,3991788,"bbl","bbl"
15400,1,87323,26046,2783947,"mcf","mcf"
15399,1,87323,26047,2682024,"bbl","bbl"
15400,1,87323,26047,2449985,"mcf","mcf"
15399,1,87323,44600,3018729,"bbl","bbl"
15400,1,87323,44600,2883932,"mcf","mcf"
15399,1,87323,1177389,3823015,"bbl","bbl"
15400,1,87323,1177389,3920166,"mcf","mcf"
15399,1,87326,26029,3801,"bbl","bbl"
15399,1,87326,26033,4321,"bbl","bbl"
15400,1,87326,26033,5110,"mcf","mcf"
15399,1,87326,26034,2155,"bbl","bbl"
15400,1,87326,26034,10,"mcf","mcf"
15399,1,87326,26038,1585,"bbl","bbl"
